"sharedplate","n_shared","Meal","meal_accuracy","time","hunger","fullness","place_eaten","dish","ingredient","preperation_method","servingsize"
,,"Breakfast",1,"1/0/1900",3,4,"HOME","TEA","TEA LEAVES SUGAR","BOILED FOR 5 MINUTES","1 CUP C"
,,"Breakfast",1,"1/0/1900",3,4,"HOME","NDIZI","NDIZI, SALT","FRIED FOR 10 MINUTES","1 PLATE D NDIZI"
,,"Morning snack",2,,,,,,,,
,,"Lunch",1,"1/0/1900",4,4,"HOME","RICE","RICE, COOKING OIL SALT","COOKED FOR 40 MINUTES","SHARED 1 PLATE B"
,,"Lunch",1,"1/0/1900",4,4,"HOME","SAMAKI","SAMAKI, ONION CARROT, EMBE BICHI TOMATOE","COOKED FOR 30 MINUTES","2 FISH B NOT - SHARED."
,,"Snack afternoon",2,,,,,,,,
,,"Supper",1,"1/0/1900",3,3,"HOME","CASSAVA","CASSAVA, SALT","BOILED FOR 30 MINUTES","3 CASSAVA A"
,,"Supper",1,"1/0/1900",3,3,"HOME","SAMAKI","SAMAKI SALT LEMON","FRIED FOR 5 MINUTES","1 FISH B NOT-SHARED."
,,"Snack evening",2,,,,,,,,
,,"Night snack",2,,,,,,,,
